speciesId,phylum,class,subclass,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,species,subspecies,taxonName,cleanup changes,source_file,Data cleanup changes,Unnamed: 17,subphylum,taxon,Unnamed: 19,14, speciesId,data cleanup changes,query,issue,query ,superorder,domain ,kingdom,Unnamed: 16,Unnamed: 18,section/parvorder,changes,Column,Column2,Column3,Column4,Column5,Column6,Column7,infraclass,commonName,Unnamed: 21,subphylum ,cleanup changes/comments,species2,Column8,Column9,cleanup changes ,Unnamed: 22,Unnamed: 20,clade 1,clade 2,clade 3,Unnamed: 23
A-Arth-Hexa-Diptera-002605,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,Drosophilinae,Drosophilini,Mycodrosophila,,,,<i>Mycodrosophila</i> sp. ZRC_BDP0296167,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Mycodrosophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002606,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,,,,,,,Drosophilidae sp. ZRC_BDP0294017,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002607,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,,,,,,,Drosophilidae sp. ZRC_BDP0293017,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002608,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,Drosophilinae,,Paramycodrosophila,,,,<i>Paramycodrosophila</i> sp. ZRC_BDP0294901,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Paramycodrosophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002609,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Ephydridae,,,Rhynchopsilopa,,,,<i>Rhynchopsilopa</i> sp. ZRC_BDP0293996,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Ephydridae-Rhynchopsilopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002610,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Ephydridae,,,Rhynchopsilopa,,,,<i>Rhynchopsilopa</i> sp. ZRC_BDP0295035,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Ephydridae-Rhynchopsilopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002611,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Ephydridae,,,Rhynchopsilopa,,,,<i>Rhynchopsilopa</i> sp. ZRC_BDP0293398,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Ephydridae-Rhynchopsilopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002612,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Ephydridae,,,Rhynchopsilopa,,,,<i>Rhynchopsilopa</i> sp. ZRC_BDP0295515,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Ephydridae-Rhynchopsilopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002613,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Calyptratae,Oestroidea,Tachinidae,Tachininae,Leskiini,Siphona,,,,<i>Siphona</i> (<i>Asiphona</i>) sp. ZRC_BDP0291668,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Tachinidae-Tachininae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002614,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Calyptratae,Muscoidea,Muscidae,,,,,,,Muscidae sp. ZRC_BDP0291703,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Muscidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002615,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Calyptratae,Muscoidea,Muscidae,,,,,,,Muscidae sp. ZRC_BDP0292876,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Muscidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002616,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Calyptratae,,,,,,,,,Calyptrate sp. ZRC_BDP0292542,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Calyptratae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002617,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Calyptratae,,,,,,,,,Calyptrate sp. ZRC_BDP0293238,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Calyptratae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002618,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Calyptratae,Oestroidea,Tachinidae,Tachininae,Leskiini,Siphona,,,,<i>Siphona</i> (<i>Asiphona</i>) sp. ZRC_BDP0293390,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Tachinidae-Tachininae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002619,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Canacidae,,,,,,,Canacidae sp. ZRC_BDP0293009,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Canacidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002620,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Canacidae,,,,,,,Canacidae sp. ZRC_BDP0293040,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Canacidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002621,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Canacidae,,,,,,,Canacidae sp. ZRC_BDP0292758,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Canacidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002622,Arthopoda,Insecta,,Diptera,Nematocera,Bibionomorpha,,,Sciaroidea,Cecidomyiidae,,,,,,,Cecidomyiidae sp. ZRC_BDP0294853,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Cecidomyiidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002623,Arthopoda,Insecta,,Diptera,Nematocera,Culicomorpha,,,Chironomoidea,Ceratopogonidae,,,,,,,Ceratopogonidae sp. ZRC_BDP0295477,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Ceratopogonidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002624,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0289956,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002625,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0290945,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002626,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0292287,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002627,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0292226,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002628,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0293189,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002629,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0293204,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002630,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0293324,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002631,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,Rhodesiella,,,,<i>Rhodesiella</i> sp. ZRC_BDP0293345,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Rhodesiella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002632,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,Rhodesiella,,,,<i>Rhodesiella</i> sp. ZRC_BDP0293452,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Rhodesiella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002633,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,Chloropsina,,,,<i>Chloropsina</i> sp. ZRC_BDP0293584,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Chloropsina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002634,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,Neoloxotaenia,,,,<i>Neoloxotaenia</i> sp. ZRC_BDP0292618,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Neoloxotaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002635,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0294024,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002636,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0294657,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002637,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0295448,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002638,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Chloropidae,,,,,,,Chloropidae sp. ZRC_BDP0295453,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Chloropidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002639,Arthopoda,Insecta,,Diptera,Nematocera,Culicomorpha,,,Culicoidea,Culicidae,,,,,,,Culicidae sp. ZRC_BDP0285563,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Culicidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002640,Arthopoda,Insecta,,Diptera,Nematocera,Culicomorpha,,,Culicoidea,Culicidae,,,,,,,Culicidae sp. ZRC_BDP0287788,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Culicidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002643,Arthopoda,Insecta,,Diptera,Nematocera,Culicomorpha,,,Culicoidea,Culicidae,,,,,,,Culicidae sp. ZRC_BDP0288011,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Culicidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002647,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Ephydridae,,,,,,,Ephydridae sp. ZRC_BDP0291977,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Ephydridae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002648,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Dolichopodidae,,,,,,,Dolichopodidae sp. ZRC_BDP0293480,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Dolichopodidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002649,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Dolichopodidae,,,,,,,Dolichopodidae sp. ZRC_BDP0294331,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Dolichopodidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002650,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Dolichopodidae,,,,,,,Dolichopodidae sp. ZRC_BDP0293987,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Dolichopodidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002651,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Dolichopodidae,,,,,,,Dolichopodidae sp. ZRC_BDP0295147,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Dolichopodidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002652,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,,,,,,,Drosophilidae sp. ZRC_BDP0293101,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002653,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,,,,,,,Drosophilidae sp. ZRC_BDP0293220,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002654,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,,,,,,,Drosophilidae sp. ZRC_BDP0293157,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002655,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,,,,,,,Drosophilidae sp. ZRC_BDP0296993,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002656,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Hybotidae,,,Hybos,,,,<i>Hybos</i> sp. ZRC_BDP0293388,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Hybotidae-Hybos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002657,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Hybotidae,,,,,,,Hybotidae sp. ZRC_BDP0285096,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Hybotidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002658,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Hybotidae,,,,,,,Hybotidae sp. ZRC_BDP0285209,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Hybotidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002659,Arthopoda,Insecta,,Diptera,Brachycera,Asilomorpha,,,Empidoidea,Hybotidae,,,,,,,Hybotidae sp. ZRC_BDP0285227,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Hybotidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002660,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Lauxanioidea,Lauxaniidae,,,,,,,Lauxaniidae sp. ZRC_BDP0292563,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Lauxaniidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002661,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Lauxanioidea,Lauxaniidae,,,,,,,Lauxaniidae sp. ZRC_BDP0295113,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Lauxaniidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002662,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Lauxanioidea,Lauxaniidae,,,,,,,Lauxaniidae sp. ZRC_BDP0295535,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Lauxaniidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002663,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Lauxanioidea,Lauxaniidae,,,,,,,Lauxaniidae sp. ZRC_BDP0295899,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Lauxaniidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002664,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Tephritoidea,Lonchaeidae,,,,,,,Lonchaeidae sp. ZRC_BDP0296984,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Lonchaeidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002665,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Ephydroidea,Drosophilidae,Steganinae,,Apenthecia,,,,<i>Apenthecia</i> sp. ZRC_BDP0293174,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Drosophilidae-Apenthecia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002666,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Milichiidae,Phyllomyzinae,,Stomosis,,,,<i>Stomosis</i> sp. ZRC_BDP0293461,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Milichiidae-Phyllomyzinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002667,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Milichiidae,Phyllomyzinae,,Stomosis,,,,<i>Stomosis</i> sp. ZRC_BDP0294171,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Milichiidae-Phyllomyzinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002668,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Milichiidae,Phyllomyzinae,,Paramyia,,,,<i>Paramyia</i> sp. ZRC_BDP0293329,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Milichiidae-Phyllomyzinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002669,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Milichiidae,Phyllomyzinae,,Phyllomyza,,,,<i>Phyllomyza</i> sp. ZRC_BDP0293309,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Milichiidae-Phyllomyzinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002670,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Schizophora,Acalyptratae,Carnoidea,Milichiidae,Phyllomyzinae,,Neophyllomyza,,,,<i>Neophyllomyza</i>/<i>Stomosis</i> ZRC_BDP0297008,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Milichiidae-Phyllomyzinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002671,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Aschiza,,Platypezoidea,Phoridae,,,,,,,Phoridae sp. ZRC_BDP0294991,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Phoridae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002672,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Aschiza,,Platypezoidea,Phoridae,,,,,,,Phoridae sp. ZRC_BDP0295183,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Phoridae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002673,Arthopoda,Insecta,,Diptera,Brachycera,Muscomorpha,Aschiza,,Syrphoidea,Pipunculidae,,,,,,,Pipunculidae sp. ZRC_BDP0293385,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Pipunculidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Diptera-002674,Arthopoda,Insecta,,Diptera,Nematocera,Bibionomorpha,,,Sciaroidea,Scatopsidae,,,,,,,Scatopsidae sp. ZRC_BDP0292477,,(review dupes) Database - A-Arth-Hexa-Diptera.xlsx,,,,A-Arth-Hexa-Dipt-Scatopsidae-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
